Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
326153,WHS8_110,COUNTRY,BOL,AMR,YEAR,Americas,,2021,,,,,,,,75,75.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
326746,WHS8_110,COUNTRY,GTM,AMR,YEAR,Americas,,2020,,,,,,,,89,89.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
328435,WHS8_110,COUNTRY,COG,AFR,YEAR,Africa,,2012,,,,,,,,80,80.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
332629,WHS8_110,COUNTRY,STP,AFR,YEAR,Africa,,2017,,,,,,,,90,90.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
332954,WHS8_110,COUNTRY,BLR,EUR,YEAR,Europe,,2014,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
335975,WHS8_110,COUNTRY,UKR,EUR,YEAR,Europe,,2000,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
336646,WHS8_110,COUNTRY,GRD,AMR,YEAR,Americas,,2019,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
337843,WHS8_110,COUNTRY,CHE,EUR,YEAR,Europe,,2020,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
338807,WHS8_110,COUNTRY,VUT,WPR,YEAR,Western Pacific,,2012,,,,,,,,79,79.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
340821,WHS8_110,COUNTRY,GMB,AFR,YEAR,Africa,,2004,,,,,,,,92,92.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
342571,WHS8_110,COUNTRY,BIH,EUR,YEAR,Europe,,2011,,,,,,,,89,89.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
344970,WHS8_110,COUNTRY,BOL,AMR,YEAR,Americas,,2018,,,,,,,,89,89.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
345604,WHS8_110,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2001,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
354096,WHS8_110,COUNTRY,AUT,EUR,YEAR,Europe,,2009,,,,,,,,76,76.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
355357,WHS8_110,COUNTRY,ERI,AFR,YEAR,Africa,,2007,,,,,,,,92,92.0,,,,2024-07-12T15:42:15.54+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
358653,WHS8_110,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,2006,,,,,,,,78,78.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
360745,WHS8_110,COUNTRY,KIR,WPR,YEAR,Western Pacific,,2021,,,,,,,,80,80.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
361511,WHS8_110,COUNTRY,CZE,EUR,YEAR,Europe,,2006,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
361574,WHS8_110,COUNTRY,BDI,AFR,YEAR,Africa,,2000,,,,,,,,72,72.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
365245,WHS8_110,COUNTRY,JAM,AMR,YEAR,Americas,,2016,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
365870,WHS8_110,REGION,EUR,,YEAR,,,2006,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
368093,WHS8_110,COUNTRY,AZE,EUR,YEAR,Europe,,2006,,,,,,,,69,69.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
369955,WHS8_110,COUNTRY,ETH,AFR,YEAR,Africa,,2008,,,,,,,,54,54.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
370028,WHS8_110,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,2023,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
371577,WHS8_110,COUNTRY,MWI,AFR,YEAR,Africa,,2010,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
375245,WHS8_110,COUNTRY,SWE,EUR,YEAR,Europe,,2004,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
377874,WHS8_110,COUNTRY,COL,AMR,YEAR,Americas,,2000,,,,,,,,88,88.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
378971,WHS8_110,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,2003,,,,,,,,86,86.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
379428,WHS8_110,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,2007,,,,,,,,81,81.0,,,,2024-07-12T15:42:15.54+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
381641,WHS8_110,COUNTRY,POL,EUR,YEAR,Europe,,2010,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
381893,WHS8_110,COUNTRY,ZAF,AFR,YEAR,Africa,,2014,,,,,,,,84,84.0,,,,2024-07-12T15:42:15.54+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
382661,WHS8_110,COUNTRY,CYP,EUR,YEAR,Europe,,2000,,,,,,,,86,86.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
386533,WHS8_110,COUNTRY,TON,WPR,YEAR,Western Pacific,,2004,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
387620,WHS8_110,COUNTRY,PNG,WPR,YEAR,Western Pacific,,2001,,,,,,,,65,65.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
390125,WHS8_110,COUNTRY,GMB,AFR,YEAR,Africa,,2015,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
390531,WHS8_110,COUNTRY,SVK,EUR,YEAR,Europe,,2009,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
393793,WHS8_110,COUNTRY,NOR,EUR,YEAR,Europe,,2010,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
394184,WHS8_110,COUNTRY,DNK,EUR,YEAR,Europe,,2015,,,,,,,,91,91.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
397246,WHS8_110,COUNTRY,CHL,AMR,YEAR,Americas,,2017,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
399187,WHS8_110,COUNTRY,PLW,WPR,YEAR,Western Pacific,,2008,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
401460,WHS8_110,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2018,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
401854,WHS8_110,COUNTRY,SWE,EUR,YEAR,Europe,,2000,,,,,,,,91,91.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
403051,WHS8_110,COUNTRY,ESP,EUR,YEAR,Europe,,2008,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
409124,WHS8_110,COUNTRY,KAZ,EUR,YEAR,Europe,,2004,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
412119,WHS8_110,COUNTRY,NLD,EUR,YEAR,Europe,,2017,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
412641,WHS8_110,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,2012,,,,,,,,83,83.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
414857,WHS8_110,COUNTRY,TUR,EUR,YEAR,Europe,,2007,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
415189,WHS8_110,COUNTRY,VEN,AMR,YEAR,Americas,,2000,,,,,,,,84,84.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
416318,WHS8_110,COUNTRY,NAM,AFR,YEAR,Africa,,2023,,,,,,,,86,86.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
418541,WHS8_110,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,2000,,,,,,,,76,76.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
419434,WHS8_110,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,2006,,,,,,,,59,59.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
421248,WHS8_110,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,2010,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
423011,WHS8_110,COUNTRY,MKD,EUR,YEAR,Europe,,2020,,,,,,,,63,63.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
426675,WHS8_110,COUNTRY,KNA,AMR,YEAR,Americas,,2022,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
428440,WHS8_110,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,2016,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
429165,WHS8_110,COUNTRY,POL,EUR,YEAR,Europe,,2017,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
430171,WHS8_110,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,2001,,,,,,,,51,51.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
437198,WHS8_110,COUNTRY,ISL,EUR,YEAR,Europe,,2013,,,,,,,,91,91.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
437996,WHS8_110,REGION,AFR,,YEAR,,,2016,,,,,,,,68,68.0,,,,2024-07-12T15:42:15.54+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
439549,WHS8_110,COUNTRY,AZE,EUR,YEAR,Europe,,2018,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
447748,WHS8_110,COUNTRY,URY,AMR,YEAR,Americas,,2012,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
451853,WHS8_110,COUNTRY,TZA,AFR,YEAR,Africa,,2012,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
452649,WHS8_110,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,2000,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
454298,WHS8_110,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,2003,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
455231,WHS8_110,COUNTRY,ZWE,AFR,YEAR,Africa,,2013,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
456792,WHS8_110,COUNTRY,GBR,EUR,YEAR,Europe,,2011,,,,,,,,90,90.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
458742,WHS8_110,COUNTRY,GMB,AFR,YEAR,Africa,,2019,,,,,,,,85,85.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
460935,WHS8_110,COUNTRY,GIN,AFR,YEAR,Africa,,2011,,,,,,,,62,62.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
463082,WHS8_110,COUNTRY,AGO,AFR,YEAR,Africa,,2021,,,,,,,,36,36.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
467019,WHS8_110,COUNTRY,CAN,AMR,YEAR,Americas,,2008,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
472032,WHS8_110,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,2005,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
473514,WHS8_110,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,2023,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
477568,WHS8_110,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,2011,,,,,,,,72,72.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
481763,WHS8_110,COUNTRY,MLT,EUR,YEAR,Europe,,2016,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
482023,WHS8_110,COUNTRY,SMR,EUR,YEAR,Europe,,2018,,,,,,,,89,89.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
483516,WHS8_110,COUNTRY,SMR,EUR,YEAR,Europe,,2016,,,,,,,,82,82.0,,,,2024-07-12T15:42:15.54+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
484605,WHS8_110,COUNTRY,VCT,AMR,YEAR,Americas,,2000,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
485118,WHS8_110,COUNTRY,WSM,WPR,YEAR,Western Pacific,,2017,,,,,,,,67,67.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
485367,WHS8_110,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,,2008,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
488409,WHS8_110,COUNTRY,GEO,EUR,YEAR,Europe,,2007,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
488435,WHS8_110,COUNTRY,GTM,AMR,YEAR,Americas,,2013,,,,,,,,91,91.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
489822,WHS8_110,COUNTRY,NZL,WPR,YEAR,Western Pacific,,2011,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
490741,WHS8_110,COUNTRY,COL,AMR,YEAR,Americas,,2010,,,,,,,,88,88.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
492785,WHS8_110,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,2005,,,,,,,,81,81.0,,,,2024-07-12T15:42:15.54+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
492891,WHS8_110,COUNTRY,COG,AFR,YEAR,Africa,,2018,,,,,,,,75,75.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
494861,WHS8_110,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,2014,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
495276,WHS8_110,COUNTRY,NZL,WPR,YEAR,Western Pacific,,2012,,,,,,,,92,92.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
499704,WHS8_110,COUNTRY,CHL,AMR,YEAR,Americas,,2009,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
500320,WHS8_110,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,2002,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
500905,WHS8_110,COUNTRY,TZA,AFR,YEAR,Africa,,2008,,,,,,,,88,88.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
509028,WHS8_110,COUNTRY,NLD,EUR,YEAR,Europe,,2002,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
510377,WHS8_110,COUNTRY,VNM,WPR,YEAR,Western Pacific,,2021,,,,,,,,89,89.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
510406,WHS8_110,COUNTRY,SGP,WPR,YEAR,Western Pacific,,2011,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
513589,WHS8_110,COUNTRY,WSM,WPR,YEAR,Western Pacific,,2013,,,,,,,,92,92.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
517537,WHS8_110,COUNTRY,LVA,EUR,YEAR,Europe,,2022,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
517970,WHS8_110,COUNTRY,GBR,EUR,YEAR,Europe,,2002,,,,,,,,85,85.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
521593,WHS8_110,COUNTRY,TJK,EUR,YEAR,Europe,,2023,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
521619,WHS8_110,COUNTRY,BFA,AFR,YEAR,Africa,,2020,,,,,,,,88,88.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
525211,WHS8_110,COUNTRY,SVN,EUR,YEAR,Europe,,2006,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
525225,WHS8_110,COUNTRY,TUR,EUR,YEAR,Europe,,2020,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
525522,WHS8_110,COUNTRY,ALB,EUR,YEAR,Europe,,2017,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
526329,WHS8_110,COUNTRY,ZAF,AFR,YEAR,Africa,,2019,,,,,,,,83,83.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
527354,WHS8_110,COUNTRY,SVN,EUR,YEAR,Europe,,2015,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
537674,WHS8_110,COUNTRY,CYP,EUR,YEAR,Europe,,2006,,,,,,,,87,87.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
538755,WHS8_110,COUNTRY,GHA,AFR,YEAR,Africa,,2021,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
539520,WHS8_110,COUNTRY,TJK,EUR,YEAR,Europe,,2013,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
540343,WHS8_110,COUNTRY,FRA,EUR,YEAR,Europe,,2015,,,,,,,,91,91.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
542216,WHS8_110,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,2017,,,,,,,,69,69.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
543521,WHS8_110,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,2018,,,,,,,,74,74.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
544684,WHS8_110,COUNTRY,MUS,AFR,YEAR,Africa,,2013,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
549117,WHS8_110,COUNTRY,GRD,AMR,YEAR,Americas,,2022,,,,,,,,76,76.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
553458,WHS8_110,COUNTRY,NGA,AFR,YEAR,Africa,,2003,,,,,,,,34,34.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
558535,WHS8_110,COUNTRY,LSO,AFR,YEAR,Africa,,2016,,,,,,,,90,90.0,,,,2024-07-12T15:42:15.54+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
559821,WHS8_110,COUNTRY,NOR,EUR,YEAR,Europe,,2013,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
567508,WHS8_110,COUNTRY,SEN,AFR,YEAR,Africa,,2019,,,,,,,,86,86.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
569578,WHS8_110,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2000,,,,,,,,84,84.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
570647,WHS8_110,COUNTRY,AUT,EUR,YEAR,Europe,,2008,,,,,,,,83,83.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
570739,WHS8_110,COUNTRY,KNA,AMR,YEAR,Americas,,2015,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
572751,WHS8_110,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2009,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
573829,WHS8_110,COUNTRY,SLE,AFR,YEAR,Africa,,2000,,,,,,,,37,37.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
574707,WHS8_110,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,2019,,,,,,,,76,76.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
575665,WHS8_110,COUNTRY,PRY,AMR,YEAR,Americas,,2001,,,,,,,,90,90.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
579407,WHS8_110,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,2010,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
582100,WHS8_110,COUNTRY,BEL,EUR,YEAR,Europe,,2001,,,,,,,,82,82.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
