Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
5154982,MCV2,COUNTRY,SAU,EMR,YEAR,Eastern Mediterranean,,2003,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
3860532,MCV2,COUNTRY,CAN,AMR,YEAR,Americas,,2019,,,,,,,,87,87.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
627974,MCV2,COUNTRY,SMR,EUR,YEAR,Europe,,2004,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2384558,MCV2,COUNTRY,PHL,WPR,YEAR,Western Pacific,,2016,,,,,,,,62,62.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5822661,MCV2,COUNTRY,EST,EUR,YEAR,Europe,,2003,,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9247374,MCV2,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,2015,,,,,,,,69,69.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
7578199,MCV2,COUNTRY,TJK,EUR,YEAR,Europe,,2020,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6043137,MCV2,COUNTRY,BRA,AMR,YEAR,Americas,,2018,,,,,,,,76,76.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1122395,MCV2,COUNTRY,CYP,EUR,YEAR,Europe,,2009,,,,,,,,88,88.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
3085632,MCV2,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,2022,,,,,,,,71,71.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1416204,MCV2,COUNTRY,KHM,WPR,YEAR,Western Pacific,,2014,,,,,,,,61,61.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1482881,MCV2,COUNTRY,SWZ,AFR,YEAR,Africa,,2017,,,,,,,,70,70.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4908721,MCV2,COUNTRY,KAZ,EUR,YEAR,Europe,,2022,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3225927,MCV2,COUNTRY,DEU,EUR,YEAR,Europe,,2004,,,,,,,,89,89.0,,,,2024-07-12T15:36:37.797+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8553207,MCV2,COUNTRY,BDI,AFR,YEAR,Africa,,2020,,,,,,,,83,83.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5175045,MCV2,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,2001,,,,,,,,52,52.0,,,,2024-07-12T15:36:37.797+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
5268338,MCV2,COUNTRY,GUY,AMR,YEAR,Americas,,2007,,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
7071256,MCV2,COUNTRY,NER,AFR,YEAR,Africa,,2015,,,,,,,,16,16.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1983599,MCV2,COUNTRY,KGZ,EUR,YEAR,Europe,,2004,,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
3940775,MCV2,REGION,SEAR,,YEAR,,,2021,,,,,,,,79,79.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
3994203,MCV2,COUNTRY,MUS,AFR,YEAR,Africa,,2011,,,,,,,,89,89.0,,,,2024-07-12T15:36:37.797+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9120596,MCV2,COUNTRY,SVK,EUR,YEAR,Europe,,2011,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4194449,MCV2,COUNTRY,NZL,WPR,YEAR,Western Pacific,,2020,,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
7705288,MCV2,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,2013,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
6183361,MCV2,REGION,WPR,,YEAR,,,2011,,,,,,,,89,89.0,,,,2024-07-12T15:36:37.797+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6343648,MCV2,COUNTRY,MLI,AFR,YEAR,Africa,,2019,,,,,,,,4,4.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6437155,MCV2,COUNTRY,VNM,WPR,YEAR,Western Pacific,,2019,,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4902083,MCV2,COUNTRY,HUN,EUR,YEAR,Europe,,2007,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
8433047,MCV2,COUNTRY,HUN,EUR,YEAR,Europe,,2000,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
6783984,MCV2,COUNTRY,SLE,AFR,YEAR,Africa,,2021,,,,,,,,67,67.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
86956,MCV2,COUNTRY,CUB,AMR,YEAR,Americas,,2016,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1817025,MCV2,COUNTRY,KHM,WPR,YEAR,Western Pacific,,2012,,,,,,,,41,41.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1883474,MCV2,COUNTRY,KGZ,EUR,YEAR,Europe,,2022,,,,,,,,95,95.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2003596,MCV2,COUNTRY,AUT,EUR,YEAR,Europe,,2010,,,,,,,,69,69.0,,,,2024-07-12T15:36:37.797+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7137911,MCV2,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,2019,,,,,,,,37,37.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7278006,MCV2,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,2016,,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
815165,MCV2,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,2005,,,,,,,,21,21.0,,,,2024-07-12T15:36:37.797+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7899028,MCV2,COUNTRY,BEL,EUR,YEAR,Europe,,2019,,,,,,,,82,82.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1129128,MCV2,COUNTRY,UGA,AFR,YEAR,Africa,,2022,,,,,,,,49,49.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4608445,MCV2,COUNTRY,TUR,EUR,YEAR,Europe,,2001,,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
4988742,MCV2,COUNTRY,MEX,AMR,YEAR,Americas,,2001,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1596532,MCV2,COUNTRY,GMB,AFR,YEAR,Africa,,2012,,,,,,,,56,56.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5088216,MCV2,COUNTRY,ARG,AMR,YEAR,Americas,,2002,,,,,,,,83,83.0,,,,2024-07-12T15:36:37.797+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
33442,MCV2,COUNTRY,ROU,EUR,YEAR,Europe,,2016,,,,,,,,76,76.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1903518,MCV2,COUNTRY,DMA,AMR,YEAR,Americas,,2016,,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3753694,MCV2,COUNTRY,NRU,WPR,YEAR,Western Pacific,,2002,,,,,,,,83,83.0,,,,2024-07-12T15:36:37.797+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
3880665,MCV2,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,2001,,,,,,,,52,52.0,,,,2024-07-12T15:36:37.797+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
7591619,MCV2,COUNTRY,VNM,WPR,YEAR,Western Pacific,,2021,,,,,,,,85,85.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5976385,MCV2,COUNTRY,CZE,EUR,YEAR,Europe,,2004,,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2584703,MCV2,COUNTRY,SMR,EUR,YEAR,Europe,,2005,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2718131,MCV2,COUNTRY,CAN,AMR,YEAR,Americas,,2012,,,,,,,,83,83.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
4748682,MCV2,COUNTRY,PAN,AMR,YEAR,Americas,,2001,,,,,,,,88,88.0,,,,2024-07-12T15:36:37.797+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6497026,MCV2,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,2010,,,,,,,,8,8.0,,,,2024-07-12T15:36:37.797+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8312871,MCV2,COUNTRY,FJI,WPR,YEAR,Western Pacific,,2016,,,,,,,,83,83.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1676732,MCV2,COUNTRY,MDG,AFR,YEAR,Africa,,2022,,,,,,,,32,32.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5108320,MCV2,COUNTRY,TJK,EUR,YEAR,Europe,,2015,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1797016,MCV2,COUNTRY,NLD,EUR,YEAR,Europe,,2021,,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7158053,MCV2,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,2017,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
487760,MCV2,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,2009,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9047207,MCV2,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2018,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
507849,MCV2,COUNTRY,DZA,AFR,YEAR,Africa,,2013,,,,,,,,93,93.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5709383,MCV2,COUNTRY,PLW,WPR,YEAR,Western Pacific,,2019,,,,,,,,88,88.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5949697,MCV2,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,2013,,,,,,,,80,80.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2604747,MCV2,COUNTRY,LVA,EUR,YEAR,Europe,,2022,,,,,,,,86,86.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6036581,MCV2,COUNTRY,LTU,EUR,YEAR,Europe,,2002,,,,,,,,95,95.0,,,,2024-07-12T15:36:37.797+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
6190084,MCV2,COUNTRY,FSM,WPR,YEAR,Western Pacific,,2020,,,,,,,,62,62.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2992157,MCV2,COUNTRY,MHL,WPR,YEAR,Western Pacific,,2003,,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
4748708,MCV2,COUNTRY,RUS,EUR,YEAR,Europe,,2010,,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1409655,MCV2,COUNTRY,ISR,EUR,YEAR,Europe,,2002,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8306246,MCV2,COUNTRY,SWE,EUR,YEAR,Europe,,2010,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
3720245,MCV2,COUNTRY,USA,AMR,YEAR,Americas,,2016,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5682752,MCV2,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,2015,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9320962,MCV2,COUNTRY,SVK,EUR,YEAR,Europe,,2004,,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9327610,MCV2,COUNTRY,AUT,EUR,YEAR,Europe,,2006,,,,,,,,61,61.0,,,,2024-07-12T15:36:37.797+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
7625082,MCV2,COUNTRY,ARM,EUR,YEAR,Europe,,2018,,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2952080,MCV2,COUNTRY,LBN,EMR,YEAR,Eastern Mediterranean,,2000,,,,,,,,56,56.0,,,,2024-07-12T15:36:37.797+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
8386357,MCV2,COUNTRY,CRI,AMR,YEAR,Americas,,2018,,,,,,,,93,93.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
7318180,MCV2,COUNTRY,CHE,EUR,YEAR,Europe,,2015,,,,,,,,87,87.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3934222,MCV2,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,2009,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9207480,MCV2,COUNTRY,AGO,AFR,YEAR,Africa,,2017,,,,,,,,18,18.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7565070,MCV2,COUNTRY,CHL,AMR,YEAR,Americas,,2016,,,,,,,,87,87.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7591698,MCV2,COUNTRY,SEN,AFR,YEAR,Africa,,2019,,,,,,,,63,63.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2517815,MCV2,COUNTRY,ARG,AMR,YEAR,Americas,,2008,,,,,,,,88,88.0,,,,2024-07-12T15:36:37.797+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2898607,MCV2,COUNTRY,COL,AMR,YEAR,Americas,,2020,,,,,,,,88,88.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8026012,MCV2,COUNTRY,ATG,AMR,YEAR,Americas,,2010,,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1363035,MCV2,COUNTRY,BIH,EUR,YEAR,Europe,,2007,,,,,,,,95,95.0,,,,2024-07-12T15:36:37.797+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
6530489,MCV2,COUNTRY,NLD,EUR,YEAR,Europe,,2002,,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1543225,MCV2,COUNTRY,LUX,EUR,YEAR,Europe,,2019,,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1770340,MCV2,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,2005,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5221816,MCV2,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,2011,,,,,,,,46,46.0,,,,2024-07-12T15:36:37.797+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
3553300,MCV2,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,2017,,,,,,,,70,70.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9434996,MCV2,COUNTRY,GUY,AMR,YEAR,Americas,,2016,,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5509163,MCV2,REGION,SEAR,,YEAR,,,2005,,,,,,,,6,6.0,,,,2024-07-12T15:36:37.797+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5582544,MCV2,COUNTRY,LVA,EUR,YEAR,Europe,,2001,,,,,,,,95,95.0,,,,2024-07-12T15:36:37.797+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
5656087,MCV2,COUNTRY,NOR,EUR,YEAR,Europe,,2014,,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5796096,MCV2,COUNTRY,NIU,WPR,YEAR,Western Pacific,,2017,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
681623,MCV2,COUNTRY,BRA,AMR,YEAR,Americas,,2005,,,,,,,,61,61.0,,,,2024-07-12T15:36:37.797+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
5843013,MCV2,COUNTRY,FJI,WPR,YEAR,Western Pacific,,2021,,,,,,,,78,78.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
821945,MCV2,COUNTRY,TJK,EUR,YEAR,Europe,,2011,,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6023236,MCV2,COUNTRY,TZA,AFR,YEAR,Africa,,2021,,,,,,,,60,60.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2791742,MCV2,COUNTRY,LVA,EUR,YEAR,Europe,,2012,,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8246245,MCV2,COUNTRY,ZMB,AFR,YEAR,Africa,,2014,,,,,,,,33,33.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6770795,MCV2,COUNTRY,CZE,EUR,YEAR,Europe,,2005,,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
6870857,MCV2,COUNTRY,ATG,AMR,YEAR,Americas,,2006,,,,,,,,68,68.0,,,,2024-07-12T15:36:37.797+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
46957,MCV2,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,2009,,,,,,,,67,67.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
160475,MCV2,COUNTRY,COL,AMR,YEAR,Americas,,2008,,,,,,,,70,70.0,,,,2024-07-12T15:36:37.797+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
200616,MCV2,COUNTRY,FIN,EUR,YEAR,Europe,,2020,,,,,,,,93,93.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
8973905,MCV2,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,2021,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7324888,MCV2,COUNTRY,KAZ,EUR,YEAR,Europe,,2013,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9114076,MCV2,COUNTRY,AGO,AFR,YEAR,Africa,,2020,,,,,,,,29,29.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9220897,MCV2,COUNTRY,AND,EUR,YEAR,Europe,,2012,,,,,,,,89,89.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
5996600,MCV2,COUNTRY,PNG,WPR,YEAR,Western Pacific,,2019,,,,,,,,20,20.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7752264,MCV2,COUNTRY,RUS,EUR,YEAR,Europe,,2009,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
988979,MCV2,REGION,AMR,,YEAR,,,2005,,,,,,,,62,62.0,,,,2024-07-12T15:36:37.797+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7979264,MCV2,COUNTRY,BRN,WPR,YEAR,Western Pacific,,2010,,,,,,,,93,93.0,,,,2024-07-12T15:36:37.797+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
6323790,MCV2,COUNTRY,SYC,AFR,YEAR,Africa,,2017,,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3039067,MCV2,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2007,,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
3152615,MCV2,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,2018,,,,,,,,95,95.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3179239,MCV2,COUNTRY,GHA,AFR,YEAR,Africa,,2020,,,,,,,,79,79.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
73741,MCV2,COUNTRY,BHS,AMR,YEAR,Americas,,2022,,,,,,,,65,65.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7138085,MCV2,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,2002,,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8960593,MCV2,COUNTRY,CRI,AMR,YEAR,Americas,,2020,,,,,,,,81,81.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
5595923,MCV2,COUNTRY,BRA,AMR,YEAR,Americas,,2012,,,,,,,,70,70.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
7398321,MCV2,COUNTRY,KEN,AFR,YEAR,Africa,,2019,,,,,,,,60,60.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7445099,MCV2,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,2023,,,,,,,,13,13.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
