Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
3906647,PCV3,COUNTRY,USA,AMR,YEAR,Americas,,,2015,,,,,,,93,93.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2397240,PCV3,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,2013,,,,,,,87,87.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
5962267,PCV3,COUNTRY,BRA,AMR,YEAR,Americas,,,2019,,,,,,,78,78.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2577188,PCV3,COUNTRY,HTI,AMR,YEAR,Americas,,,2018,,,,,,,12,12.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1622521,PCV3,COUNTRY,FIN,EUR,YEAR,Europe,,,2010,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
8966344,PCV3,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,,2021,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
5588344,PCV3,COUNTRY,BEL,EUR,YEAR,Europe,,,2022,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7624285,PCV3,COUNTRY,UGA,AFR,YEAR,Africa,,,2017,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2504027,PCV3,COUNTRY,NER,AFR,YEAR,Africa,,,2015,,,,,,,49,49.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4240496,PCV3,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,,2015,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4454262,PCV3,COUNTRY,ALB,EUR,YEAR,Europe,,,2016,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8098690,PCV3,COUNTRY,KGZ,EUR,YEAR,Europe,,,2019,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1335450,PCV3,COUNTRY,GRC,EUR,YEAR,Europe,,,2013,,,,,,,32,32.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8172027,PCV3,COUNTRY,GTM,AMR,YEAR,Americas,,,2016,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8345409,PCV3,COUNTRY,PAN,AMR,YEAR,Americas,,,2016,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
7324026,PCV3,COUNTRY,ZWE,AFR,YEAR,Africa,,,2014,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
507095,PCV3,COUNTRY,CYP,EUR,YEAR,Europe,,,2019,,,,,,,81,81.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
861252,PCV3,COUNTRY,BRB,AMR,YEAR,Americas,,,2017,,,,,,,89,89.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4400925,PCV3,COUNTRY,MDG,AFR,YEAR,Africa,,,2022,,,,,,,57,57.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1001531,PCV3,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,2014,,,,,,,21,21.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4981372,PCV3,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,,2014,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6743189,PCV3,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,,,2020,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
366779,PCV3,COUNTRY,CHL,AMR,YEAR,Americas,,,2021,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2123243,PCV3,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,,,2018,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2196646,PCV3,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2009,,,,,,,17,17.0,,,,2024-07-12T15:36:37.797+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2410661,PCV3,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,,2012,,,,,,,72,72.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9373717,PCV3,COUNTRY,SVN,EUR,YEAR,Europe,,,2021,,,,,,,58,58.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1068319,PCV3,COUNTRY,BHS,AMR,YEAR,Americas,,,2014,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
6276230,PCV3,COUNTRY,PRT,EUR,YEAR,Europe,,,2017,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8385596,PCV3,COUNTRY,BRA,AMR,YEAR,Americas,,,2014,,,,,,,93,93.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1789665,PCV3,COUNTRY,GUY,AMR,YEAR,Americas,,,2014,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5548405,PCV3,COUNTRY,BHS,AMR,YEAR,Americas,,,2022,,,,,,,79,79.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5855569,PCV3,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2013,,,,,,,93,93.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2484042,PCV3,COUNTRY,SYC,AFR,YEAR,Africa,,,2019,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7905057,PCV3,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,2022,,,,,,,83,83.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6389724,PCV3,COUNTRY,ZAF,AFR,YEAR,Africa,,,2023,,,,,,,84,84.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2504121,PCV3,COUNTRY,KAZ,EUR,YEAR,Europe,,,2013,,,,,,,52,52.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
8185445,PCV3,COUNTRY,COD,AFR,YEAR,Africa,,,2014,,,,,,,48,48.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4908142,PCV3,COUNTRY,GTM,AMR,YEAR,Americas,,,2015,,,,,,,80,80.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1636006,PCV3,COUNTRY,GEO,EUR,YEAR,Europe,,,2017,,,,,,,80,80.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8813141,PCV3,COUNTRY,CIV,AFR,YEAR,Africa,,,2016,,,,,,,80,80.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2230063,PCV3,COUNTRY,MUS,AFR,YEAR,Africa,,,2017,,,,,,,84,84.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2310400,PCV3,COUNTRY,IRL,EUR,YEAR,Europe,,,2014,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9583275,PCV3,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,,2017,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
6396457,PCV3,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,,2020,,,,,,,86,86.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1656020,PCV3,COUNTRY,SVK,EUR,YEAR,Europe,,,2019,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6863465,PCV3,COUNTRY,TTO,AMR,YEAR,Americas,,,2016,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8739755,PCV3,COUNTRY,BEN,AFR,YEAR,Africa,,,2012,,,,,,,67,67.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2116691,PCV3,COUNTRY,IRL,EUR,YEAR,Europe,,,2019,,,,,,,86,86.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2330501,PCV3,COUNTRY,BWA,AFR,YEAR,Africa,,,2019,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7477824,PCV3,COUNTRY,SLE,AFR,YEAR,Africa,,,2019,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7945177,PCV3,COUNTRY,BGR,EUR,YEAR,Europe,,,2019,,,,,,,88,88.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
4574467,PCV3,COUNTRY,FRA,EUR,YEAR,Europe,,,2016,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8065479,PCV3,COUNTRY,GBR,EUR,YEAR,Europe,,,2020,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3325556,PCV3,COUNTRY,COG,AFR,YEAR,Africa,,,2016,,,,,,,67,67.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6776741,PCV3,COUNTRY,MDG,AFR,YEAR,Africa,,,2016,,,,,,,65,65.0,,,,2024-07-12T15:36:37.797+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6803428,PCV3,COUNTRY,AGO,AFR,YEAR,Africa,,,2018,,,,,,,59,59.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8686266,PCV3,COUNTRY,URY,AMR,YEAR,Americas,,,2019,,,,,,,95,95.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
3666163,PCV3,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2014,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7190740,PCV3,COUNTRY,DOM,AMR,YEAR,Americas,,,2014,,,,,,,27,27.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
7577703,PCV3,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,2015,,,,,,,30,30.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9293567,PCV3,COUNTRY,GHA,AFR,YEAR,Africa,,,2023,,,,,,,96,96.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
12870,PCV3,COUNTRY,MRT,AFR,YEAR,Africa,,,2014,,,,,,,71,71.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2424148,PCV3,COUNTRY,GTM,AMR,YEAR,Americas,,,2022,,,,,,,84,84.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9367162,PCV3,COUNTRY,ARM,EUR,YEAR,Europe,,,2015,,,,,,,44,44.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4728101,PCV3,COUNTRY,FRA,EUR,YEAR,Europe,,,2012,,,,,,,89,89.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
3191929,PCV3,COUNTRY,MOZ,AFR,YEAR,Africa,,,2018,,,,,,,80,80.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8532681,PCV3,COUNTRY,AND,EUR,YEAR,Europe,,,2018,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8579486,PCV3,COUNTRY,GHA,AFR,YEAR,Africa,,,2015,,,,,,,88,88.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
3559339,PCV3,COUNTRY,BRA,AMR,YEAR,Americas,,,2012,,,,,,,88,88.0,,,,2024-07-12T15:36:37.797+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6977185,PCV3,COUNTRY,IRL,EUR,YEAR,Europe,,,2011,,,,,,,90,90.0,,,,2024-07-12T15:36:37.797+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
6062828,PCV3,COUNTRY,NAM,AFR,YEAR,Africa,,,2020,,,,,,,78,78.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6716697,PCV3,COUNTRY,NGA,AFR,YEAR,Africa,,,2018,,,,,,,59,59.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
3626158,PCV3,COUNTRY,VEN,AMR,YEAR,Americas,,,2017,,,,,,,0,0.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
8759870,PCV3,COUNTRY,PRT,EUR,YEAR,Europe,,,2022,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7451174,PCV3,COUNTRY,MUS,AFR,YEAR,Africa,,,2023,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2971632,PCV3,COUNTRY,USA,AMR,YEAR,Americas,,,2010,,,,,,,93,93.0,,,,2024-07-12T15:36:37.797+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1529252,PCV3,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,2018,,,,,,,43,43.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8739883,PCV3,COUNTRY,VUT,WPR,YEAR,Western Pacific,,,2021,,,,,,,2,2.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1956446,PCV3,REGION,EMR,,YEAR,,,,2022,,,,,,,53,53.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3719736,PCV3,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2021,,,,,,,83,83.0,,,,2024-07-12T15:36:37.797+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
320192,PCV3,COUNTRY,RWA,AFR,YEAR,Africa,,,2017,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5501928,PCV3,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2019,,,,,,,97,97.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7397692,PCV3,COUNTRY,MWI,AFR,YEAR,Africa,,,2023,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4481127,PCV3,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,2015,,,,,,,60,60.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4501160,PCV3,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,,,2014,,,,,,,99,99.0,,,,2024-07-12T15:36:37.797+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4774914,PCV3,COUNTRY,CRI,AMR,YEAR,Americas,,,2015,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
8425956,PCV3,COUNTRY,DZA,AFR,YEAR,Africa,,,2023,,,,,,,89,89.0,,,,2024-07-12T15:36:37.797+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1803240,PCV3,COUNTRY,BEL,EUR,YEAR,Europe,,,2017,,,,,,,94,94.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7384367,PCV3,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,2020,,,,,,,98,98.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9120191,PCV3,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2019,,,,,,,91,91.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
6149749,PCV3,REGION,EUR,,YEAR,,,,2019,,,,,,,81,81.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8532791,PCV3,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,,2020,,,,,,,31,31.0,,,,2024-07-12T15:36:37.797+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1989935,PCV3,COUNTRY,MLI,AFR,YEAR,Africa,,,2019,,,,,,,74,74.0,,,,2024-07-12T15:36:37.797+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
7117507,PCV3,COUNTRY,DZA,AFR,YEAR,Africa,,,2022,,,,,,,74,74.0,,,,2024-07-12T15:36:37.797+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9166958,PCV3,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,,2017,,,,,,,28,28.0,,,,2024-07-12T15:36:37.797+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7518037,PCV3,COUNTRY,ITA,EUR,YEAR,Europe,,,2018,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2577572,PCV3,COUNTRY,GBR,EUR,YEAR,Europe,,,2018,,,,,,,92,92.0,,,,2024-07-12T15:36:37.797+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9570122,PCV3,COUNTRY,COD,AFR,YEAR,Africa,,,2013,,,,,,,34,34.0,,,,2024-07-12T15:36:37.797+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1255738,PCV3,COUNTRY,LUX,EUR,YEAR,Europe,,,2011,,,,,,,86,86.0,,,,2024-07-12T15:36:37.797+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
