Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1924421,WHS4_129,COUNTRY,BIH,YEAR,EUR,Europe,,2010,,,,,,,,83,83.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1925599,WHS4_129,COUNTRY,DOM,YEAR,AMR,Americas,,2007,,,,,,,,70,70.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1930490,WHS4_129,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,2017,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1933958,WHS4_129,COUNTRY,BLR,YEAR,EUR,Europe,,2009,,,,,,,,19,19.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1938530,WHS4_129,COUNTRY,VUT,YEAR,WPR,Western Pacific,,2011,,,,,,,,64,64.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1940397,WHS4_129,REGION,WPR,YEAR,,,,2011,,,,,,,,17,17.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1941024,WHS4_129,COUNTRY,KOR,YEAR,WPR,Western Pacific,,2016,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1942133,WHS4_129,COUNTRY,PER,YEAR,AMR,Americas,,2006,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1942697,WHS4_129,REGION,SEAR,YEAR,,,,2020,,,,,,,,85,85.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1942852,WHS4_129,COUNTRY,BTN,YEAR,SEAR,South-East Asia,,2023,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1945372,WHS4_129,COUNTRY,EST,YEAR,EUR,Europe,,2011,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1945637,WHS4_129,COUNTRY,TUR,YEAR,EUR,Europe,,2019,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1945858,WHS4_129,COUNTRY,ISR,YEAR,EUR,Europe,,2009,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
1946459,WHS4_129,COUNTRY,SWZ,YEAR,AFR,Africa,,2017,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1946821,WHS4_129,COUNTRY,NZL,YEAR,WPR,Western Pacific,,2005,,,,,,,,80,80.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1947633,WHS4_129,COUNTRY,COG,YEAR,AFR,Africa,,2011,,,,,,,,71,71.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1954727,WHS4_129,COUNTRY,CAN,YEAR,AMR,Americas,,2000,,,,,,,,88,88.0,,,,2024-07-12T15:39:16.047+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1957076,WHS4_129,COUNTRY,COD,YEAR,AFR,Africa,,2021,,,,,,,,65,65.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1957798,WHS4_129,COUNTRY,BDI,YEAR,AFR,Africa,,2004,,,,,,,,83,83.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1960596,WHS4_129,COUNTRY,MNE,YEAR,EUR,Europe,,2011,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1961824,WHS4_129,COUNTRY,SLV,YEAR,AMR,Americas,,2005,,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1963430,WHS4_129,COUNTRY,IRL,YEAR,EUR,Europe,,2016,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1964071,WHS4_129,COUNTRY,CHL,YEAR,AMR,Americas,,2019,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1965346,WHS4_129,COUNTRY,SWZ,YEAR,AFR,Africa,,2013,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1967351,WHS4_129,COUNTRY,BOL,YEAR,AMR,Americas,,2000,,,,,,,,77,77.0,,,,2024-07-12T15:39:16.047+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1967689,WHS4_129,COUNTRY,ATG,YEAR,AMR,Americas,,2021,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1968893,WHS4_129,COUNTRY,NOR,YEAR,EUR,Europe,,2000,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1969625,WHS4_129,COUNTRY,SDN,YEAR,EMR,Eastern Mediterranean,,2022,,,,,,,,68,68.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1972320,WHS4_129,COUNTRY,SWE,YEAR,EUR,Europe,,2003,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1972959,WHS4_129,COUNTRY,FJI,YEAR,WPR,Western Pacific,,2019,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1974064,WHS4_129,COUNTRY,STP,YEAR,AFR,Africa,,2012,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1974566,WHS4_129,COUNTRY,KGZ,YEAR,EUR,Europe,,2010,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1975584,WHS4_129,REGION,EMR,YEAR,,,,2001,,,,,,,,4,4.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1980693,WHS4_129,COUNTRY,CYP,YEAR,EUR,Europe,,2015,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1982595,WHS4_129,COUNTRY,SMR,YEAR,EUR,Europe,,2015,,,,,,,,83,83.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1983173,WHS4_129,COUNTRY,TUV,YEAR,WPR,Western Pacific,,2011,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1984971,WHS4_129,COUNTRY,MUS,YEAR,AFR,Africa,,2006,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1986897,WHS4_129,COUNTRY,CHE,YEAR,EUR,Europe,,2022,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1989542,WHS4_129,COUNTRY,SUR,YEAR,AMR,Americas,,2018,,,,,,,,81,81.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1989809,WHS4_129,COUNTRY,CAN,YEAR,AMR,Americas,,2015,,,,,,,,91,91.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1991085,WHS4_129,COUNTRY,MDA,YEAR,EUR,Europe,,2010,,,,,,,,63,63.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1995225,WHS4_129,COUNTRY,MNG,YEAR,WPR,Western Pacific,,2012,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2000304,WHS4_129,COUNTRY,GRD,YEAR,AMR,Americas,,2008,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2003289,WHS4_129,COUNTRY,PLW,YEAR,WPR,Western Pacific,,2010,,,,,,,,66,66.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2003585,WHS4_129,COUNTRY,BEN,YEAR,AFR,Africa,,2016,,,,,,,,76,76.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2011242,WHS4_129,COUNTRY,NAM,YEAR,AFR,Africa,,2014,,,,,,,,88,88.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2012357,WHS4_129,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,2022,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2015348,WHS4_129,COUNTRY,BHR,YEAR,EMR,Eastern Mediterranean,,2020,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2016640,WHS4_129,COUNTRY,VUT,YEAR,WPR,Western Pacific,,2018,,,,,,,,85,85.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2021203,WHS4_129,COUNTRY,ARE,YEAR,EMR,Eastern Mediterranean,,2002,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2024879,WHS4_129,COUNTRY,TZA,YEAR,AFR,Africa,,2019,,,,,,,,91,91.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2029243,WHS4_129,COUNTRY,NZL,YEAR,WPR,Western Pacific,,2008,,,,,,,,86,86.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2029286,WHS4_129,COUNTRY,GUY,YEAR,AMR,Americas,,2008,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2029377,WHS4_129,COUNTRY,AUS,YEAR,WPR,Western Pacific,,2003,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2031694,WHS4_129,COUNTRY,DZA,YEAR,AFR,Africa,,2016,,,,,,,,91,91.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2031981,WHS4_129,COUNTRY,GEO,YEAR,EUR,Europe,,2015,,,,,,,,87,87.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2034040,WHS4_129,COUNTRY,CYP,YEAR,EUR,Europe,,2005,,,,,,,,61,61.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2035646,WHS4_129,COUNTRY,ZWE,YEAR,AFR,Africa,,2022,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2037559,WHS4_129,COUNTRY,HUN,YEAR,EUR,Europe,,2011,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2038947,WHS4_129,COUNTRY,LBY,YEAR,EMR,Eastern Mediterranean,,2023,,,,,,,,73,73.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2039129,WHS4_129,COUNTRY,HRV,YEAR,EUR,Europe,,2003,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2040528,WHS4_129,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,2021,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2048105,WHS4_129,COUNTRY,TTO,YEAR,AMR,Americas,,2012,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2049601,WHS4_129,COUNTRY,KHM,YEAR,WPR,Western Pacific,,2015,,,,,,,,91,91.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2051288,WHS4_129,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,2011,,,,,,,,32,32.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2053378,WHS4_129,COUNTRY,USA,YEAR,AMR,Americas,,2017,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2053407,WHS4_129,COUNTRY,DNK,YEAR,EUR,Europe,,2003,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2053918,WHS4_129,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,2011,,,,,,,,69,69.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2055743,WHS4_129,COUNTRY,BRA,YEAR,AMR,Americas,,2012,,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2058569,WHS4_129,COUNTRY,NLD,YEAR,EUR,Europe,,2015,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2069072,WHS4_129,COUNTRY,GTM,YEAR,AMR,Americas,,2007,,,,,,,,85,85.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2070216,WHS4_129,COUNTRY,SVN,YEAR,EUR,Europe,,2022,,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2071602,WHS4_129,COUNTRY,GRD,YEAR,AMR,Americas,,2005,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2074034,WHS4_129,COUNTRY,FJI,YEAR,WPR,Western Pacific,,2002,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
2074092,WHS4_129,COUNTRY,CHL,YEAR,AMR,Americas,,2022,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2075544,WHS4_129,COUNTRY,KNA,YEAR,AMR,Americas,,2020,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2076278,WHS4_129,COUNTRY,CZE,YEAR,EUR,Europe,,2019,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2076364,WHS4_129,COUNTRY,LTU,YEAR,EUR,Europe,,2012,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2083371,WHS4_129,COUNTRY,TTO,YEAR,AMR,Americas,,2015,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2091911,WHS4_129,COUNTRY,VEN,YEAR,AMR,Americas,,2014,,,,,,,,78,78.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2092569,WHS4_129,COUNTRY,DEU,YEAR,EUR,Europe,,2005,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2094694,WHS4_129,COUNTRY,MLI,YEAR,AFR,Africa,,2020,,,,,,,,70,70.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2097119,WHS4_129,COUNTRY,BRA,YEAR,AMR,Americas,,2017,,,,,,,,79,79.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2100953,WHS4_129,COUNTRY,PRY,YEAR,AMR,Americas,,2010,,,,,,,,91,91.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2101352,WHS4_129,COUNTRY,ISR,YEAR,EUR,Europe,,2012,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2102363,WHS4_129,COUNTRY,MDA,YEAR,EUR,Europe,,2021,,,,,,,,87,87.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2103325,WHS4_129,COUNTRY,TUV,YEAR,WPR,Western Pacific,,2018,,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2103895,WHS4_129,COUNTRY,MDV,YEAR,SEAR,South-East Asia,,2013,,,,,,,,58,58.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2110387,WHS4_129,COUNTRY,GMB,YEAR,AFR,Africa,,2000,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2111814,WHS4_129,REGION,WPR,YEAR,,,,2001,,,,,,,,1,1.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2112031,WHS4_129,COUNTRY,AUT,YEAR,EUR,Europe,,2020,,,,,,,,85,85.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2114359,WHS4_129,COUNTRY,LBN,YEAR,EMR,Eastern Mediterranean,,2020,,,,,,,,71,71.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2116966,WHS4_129,COUNTRY,SMR,YEAR,EUR,Europe,,2010,,,,,,,,88,88.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2119259,WHS4_129,COUNTRY,CZE,YEAR,EUR,Europe,,2023,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2124316,WHS4_129,COUNTRY,SUR,YEAR,AMR,Americas,,2011,,,,,,,,80,80.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2125588,WHS4_129,REGION,AMR,YEAR,,,,2012,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2126730,WHS4_129,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,2010,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2127777,WHS4_129,COUNTRY,CRI,YEAR,AMR,Americas,,2004,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2132912,WHS4_129,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,2023,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2138613,WHS4_129,REGION,AFR,YEAR,,,,2008,,,,,,,,37,37.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2143436,WHS4_129,COUNTRY,DOM,YEAR,AMR,Americas,,2008,,,,,,,,79,79.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2144490,WHS4_129,COUNTRY,BLZ,YEAR,AMR,Americas,,2021,,,,,,,,83,83.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
2146174,WHS4_129,COUNTRY,LCA,YEAR,AMR,Americas,,2023,,,,,,,,74,74.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
2146201,WHS4_129,COUNTRY,MDA,YEAR,EUR,Europe,,2014,,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2146325,WHS4_129,COUNTRY,PRT,YEAR,EUR,Europe,,2013,,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2148490,WHS4_129,COUNTRY,LUX,YEAR,EUR,Europe,,2013,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2150502,WHS4_129,COUNTRY,NGA,YEAR,AFR,Africa,,2018,,,,,,,,61,61.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2150979,WHS4_129,COUNTRY,JPN,YEAR,WPR,Western Pacific,,2015,,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2151848,WHS4_129,COUNTRY,GUY,YEAR,AMR,Americas,,2003,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2164056,WHS4_129,GLOBAL,GLOBAL,YEAR,,,,2006,,,,,,,,21,21.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2166203,WHS4_129,COUNTRY,ARG,YEAR,AMR,Americas,,2007,,,,,,,,91,91.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2166671,WHS4_129,COUNTRY,CPV,YEAR,AFR,Africa,,2013,,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2169665,WHS4_129,COUNTRY,ARM,YEAR,EUR,Europe,,2017,,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2172864,WHS4_129,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,2022,,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2178873,WHS4_129,COUNTRY,GMB,YEAR,AFR,Africa,,2020,,,,,,,,85,85.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
2180872,WHS4_129,COUNTRY,ATG,YEAR,AMR,Americas,,2016,,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2180924,WHS4_129,COUNTRY,MLI,YEAR,AFR,Africa,,2019,,,,,,,,77,77.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2181793,WHS4_129,WORLDBANKINCOMEGROUP,WB_HI,YEAR,,,,2014,,,,,,,,82,82.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2188441,WHS4_129,COUNTRY,FIN,YEAR,EUR,Europe,,2015,,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2198869,WHS4_129,COUNTRY,PHL,YEAR,WPR,Western Pacific,,2015,,,,,,,,74,74.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2203197,WHS4_129,COUNTRY,LKA,YEAR,SEAR,South-East Asia,,2019,,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2207350,WHS4_129,COUNTRY,VEN,YEAR,AMR,Americas,,2022,,,,,,,,43,43.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2210843,WHS4_129,COUNTRY,HTI,YEAR,AMR,Americas,,2022,,,,,,,,51,51.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
