Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
9429889,vfull,COUNTRY,HTI,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,2016,,,,,DATASOURCE,DATASOURCE_EQ_DHS,42.1 [28.9-56.4],42.05604,28.92827,56.41258,,2022-05-26T12:12:18+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9431983,vfull,COUNTRY,VNM,WPR,YEAR,Western Pacific,AGEGROUP,AGEGROUP_YEARS15-19,2002,,,,,DATASOURCE,DATASOURCE_EQ_DHS,No data,,,,Not reported - Estimate is based on fewer than 25 cases,2022-05-26T11:07:46+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9434709,vfull,COUNTRY,TZA,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_TZADHS200416,2004,,,,,DATASOURCE,DATASOURCE_EQ_DHS,86.4 [71.1-94.3],86.44174,71.1421,94.28191,,2022-05-26T14:51:28+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9435487,vfull,COUNTRY,TZA,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,2004,,,,,DATASOURCE,DATASOURCE_EQ_DHS,75.7 [67.9-82.1],75.69798,67.86861,82.12212,,2022-05-26T12:36:50+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9435927,vfull,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,2012,,,,,DATASOURCE,DATASOURCE_EQ_DHS,23.4 [16.2-32.6],23.44348,16.24002,32.59858,,2022-05-26T13:00:23+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9436098,vfull,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:05:53+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9436518,vfull,COUNTRY,COL,AMR,YEAR,Americas,AGEGROUP,AGEGROUP_YEARS15-19,2005,,,,,DATASOURCE,DATASOURCE_EQ_DHS,55.7 [48.3-62.9],55.71535,48.25392,62.92746,,2022-05-26T11:00:39+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9436725,vfull,COUNTRY,GNB,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,76.0 [69.9-81.2],75.95809,69.86595,81.15088,,2022-05-26T12:53:19+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9437224,vfull,COUNTRY,PER,AMR,YEAR,Americas,SEX,SEX_MLE,2011,,,,,DATASOURCE,DATASOURCE_EQ_DHS,72.3 [68.2-76.1],72.31352,68.23266,76.05412,,2022-05-26T11:47:43+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9438323,vfull,COUNTRY,GHA,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_GHADHS199308,1993,,,,,DATASOURCE,DATASOURCE_EQ_DHS,39.1 [26.4-53.4],39.0625,26.41971,53.36728,,2022-05-26T14:23:30+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
9439401,vfull,COUNTRY,NIC,AMR,YEAR,Americas,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,2001,,,,,DATASOURCE,DATASOURCE_EQ_DHS,64.8 [58.9-70.3],64.81221,58.93039,70.27654,,2022-05-26T11:21:55+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9440019,vfull,COUNTRY,KHM,WPR,YEAR,Western Pacific,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,2014,,,,,DATASOURCE,DATASOURCE_EQ_DHS,58.9 [48.7-68.3],58.85359,48.70953,68.29716,,2022-05-26T12:01:53+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9440207,vfull,COUNTRY,ETH,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_ETHDHS201611,2016,,,,,DATASOURCE,DATASOURCE_EQ_DHS,75.9 [64.2-84.6],75.85459,64.20231,84.62247,,2022-05-26T14:22:34+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9440648,vfull,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,2017,,,,,DATASOURCE,DATASOURCE_EQ_DHS,76.6 [66.3-84.5],76.60661,66.3264,84.48263,,2022-05-26T12:14:39+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9441087,vfull,COUNTRY,UZB,EUR,YEAR,Europe,SEX,SEX_FMLE,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,87.4 [82.8-90.9],87.39229,82.80209,90.8921,,2022-05-26T11:48:56+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9442422,vfull,COUNTRY,DOM,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,1999,,,,,DATASOURCE,DATASOURCE_EQ_DHS,No data,,,,Not reported - Estimate is based on fewer than 25 cases,2022-05-26T12:50:22+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
9442651,vfull,COUNTRY,RWA,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,2000,,,,,DATASOURCE,DATASOURCE_EQ_DHS,78.4 [69.2-85.4],78.37984,69.16477,85.42147,,2022-05-26T12:28:42+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9442754,vfull,COUNTRY,KAZ,EUR,YEAR,Europe,DHSMICSGEOREGION,DHSMICSGEOREGION_KAZDHS199905,1999,,,,,DATASOURCE,DATASOURCE_EQ_DHS,70.7 [55.8-82.2],70.7193,55.83148,82.18971,Attention - Estimate is based on 25-49 cases,2022-05-26T14:30:05+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
9443002,vfull,COUNTRY,NIC,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,2006,,,,,DATASOURCE,DATASOURCE_EQ_RHS,77.9 [72.1-82.7],77.87614,72.0996,82.74297,,2022-05-26T12:59:31+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9443723,vfull,COUNTRY,BEN,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_BENDHS200101,2001,,,,,DATASOURCE,DATASOURCE_EQ_DHS,54.4 [41.9-66.4],54.39799,41.90327,66.36264,,2022-05-26T14:13:04+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9444366,vfull,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,1997,,,,,DATASOURCE,DATASOURCE_EQ_DHS,19.0 [12.7-27.6],19.04441,12.67116,27.60977,,2022-05-26T12:14:16+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
9444414,vfull,COUNTRY,MRT,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_MRTMICS201505,2015,,,,,DATASOURCE,DATASOURCE_EQ_MICS,29.4 [20.3-40.5],29.36195,20.27522,40.45464,,2022-05-26T14:34:16+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9445726,vfull,COUNTRY,BOL,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,2003,,,,,DATASOURCE,DATASOURCE_EQ_DHS,49.2 [40.8-57.7],49.24482,40.82259,57.71013,,2022-05-26T12:47:12+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9446739,vfull,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,2003,,,,,DATASOURCE,DATASOURCE_EQ_DHS,86.4 [79.3-91.3],86.37807,79.34566,91.27924,,2022-05-26T12:20:18+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9447389,vfull,COUNTRY,GHA,AFR,YEAR,Africa,SEX,SEX_MLE,2008,,,,,DATASOURCE,DATASOURCE_EQ_DHS,80.0 [74.0-84.9],79.99611,73.97379,84.90918,,2022-05-26T11:45:44+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9448599,vfull,COUNTRY,GHA,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_GHAMICS200608,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,67.7 [57.1-76.7],67.67671,57.13114,76.68671,,2022-05-26T14:23:47+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9448703,vfull,COUNTRY,PER,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_PERDHS200704,2007,,,,,DATASOURCE,DATASOURCE_EQ_DHS,No data,,,,Not reported - Estimate is based on fewer than 25 cases,2022-05-26T14:40:37+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9449095,vfull,COUNTRY,MLI,AFR,YEAR,Africa,AGEGROUP,AGEGROUP_YEARS15-19,1995,,,,,DATASOURCE,DATASOURCE_EQ_DHS,34.8 [27.2-43.3],34.82433,27.23729,43.26804,,2022-05-26T11:03:56+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
9449377,vfull,COUNTRY,LSO,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,72.9 [64.7-79.8],72.9484,64.74489,79.8375,,2022-05-26T12:56:25+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9450238,vfull,COUNTRY,KHM,WPR,YEAR,Western Pacific,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,2000,,,,,DATASOURCE,DATASOURCE_EQ_DHS,66.6 [50.0-79.9],66.59813,50.04364,79.87312,Attention - Estimate is based on 25-49 cases,2022-05-26T12:01:34+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9450419,vfull,COUNTRY,ALB,EUR,YEAR,Europe,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,2002,,,,,DATASOURCE,DATASOURCE_EQ_RHS,No data,,,,Not available,2022-05-26T12:45:02+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9451432,vfull,COUNTRY,WSM,WPR,YEAR,Western Pacific,WEALTHQUINTILE,WEALTHQUINTILE_WQ4,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,34.4 [24.6-45.7],34.40755,24.64271,45.69544,,2022-05-26T13:02:49+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9451815,vfull,COUNTRY,PER,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,2018,,,,,DATASOURCE,DATASOURCE_EQ_DHS,74.3 [71.0-77.4],74.31166,70.9996,77.36604,,2022-05-26T13:01:46+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9451869,vfull,COUNTRY,IDN,SEAR,YEAR,South-East Asia,DHSMICSGEOREGION,DHSMICSGEOREGION_IDNDHS199410,1994,,,,,DATASOURCE,DATASOURCE_EQ_DHS,56.2 [46.9-65.0],56.15965,46.92668,64.9849,,2022-05-26T14:27:45+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
9452437,vfull,COUNTRY,MDA,EUR,YEAR,Europe,SEX,SEX_FMLE,2005,,,,,DATASOURCE,DATASOURCE_EQ_DHS,87.1 [80.5-91.7],87.08885,80.52375,91.66991,,2022-05-26T11:47:55+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9452497,vfull,COUNTRY,KGZ,EUR,YEAR,Europe,DHSMICSGEOREGION,DHSMICSGEOREGION_KGZDHS201205,2012,,,,,DATASOURCE,DATASOURCE_EQ_DHS,80.1 [70.4-87.3],80.14012,70.35503,87.27936,,2022-05-26T14:31:09+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9452982,vfull,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:13:49+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9453536,vfull,COUNTRY,PER,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_PERDHS200001,2000,,,,,DATASOURCE,DATASOURCE_EQ_DHS,52.7 [42.6-62.6],52.71318,42.61804,62.59124,,2022-05-26T14:39:35+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9453839,vfull,COUNTRY,ARG,AMR,YEAR,Americas,SEX,SEX_MLE,2011,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T11:44:11+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9453995,vfull,COUNTRY,TZA,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_TZADHS201013,2010,,,,,DATASOURCE,DATASOURCE_EQ_DHS,81.3 [71.2-88.4],81.28297,71.20897,88.40598,,2022-05-26T14:51:44+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9454755,vfull,COUNTRY,COL,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,1995,,,,,DATASOURCE,DATASOURCE_EQ_DHS,66.9 [59.7-73.3],66.87924,59.7054,73.34607,,2022-05-26T12:48:49+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
9454760,vfull,COUNTRY,ARG,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_ARGMICS201104,2011,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T14:11:09+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9455095,vfull,COUNTRY,GTM,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_GTMDHS199507,1995,,,,,DATASOURCE,DATASOURCE_EQ_DHS,46.6 [41.2-52.1],46.59171,41.21013,52.0538,,2022-05-26T14:24:14+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
9455106,vfull,COUNTRY,SRB,EUR,YEAR,Europe,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,40.3 [27.7-54.3],40.29989,27.74346,54.27087,,2022-05-26T13:03:44+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9455140,vfull,COUNTRY,CMR,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,52.1 [44.1-60.0],52.12252,44.0988,60.03821,,2022-05-26T12:48:09+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9455544,vfull,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,DHSMICSGEOREGION,DHSMICSGEOREGION_AFGDHS201514,2015,,,,,DATASOURCE,DATASOURCE_EQ_DHS,26.9 [20.0-35.2],26.92659,20.00095,35.1953,,2022-05-26T14:10:28+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9457701,vfull,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,39.6 [27.0-53.7],39.58231,27.03754,53.66641,,2022-05-26T12:38:04+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9458510,vfull,COUNTRY,UGA,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,2006,,,,,DATASOURCE,DATASOURCE_EQ_DHS,53.7 [45.6-61.7],53.73944,45.58203,61.70147,,2022-05-26T12:35:56+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9458808,vfull,COUNTRY,NGA,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_NGAMICS200709,2007,,,,,DATASOURCE,DATASOURCE_EQ_MICS,31.6 [22.3-42.7],31.57895,22.26223,42.65527,,2022-05-26T14:37:24+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9459608,vfull,COUNTRY,URY,AMR,YEAR,Americas,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,2012,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T11:40:38+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9459920,vfull,COUNTRY,KEN,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,1998,,,,,DATASOURCE,DATASOURCE_EQ_DHS,64.5 [51.3-75.8],64.50169,51.34108,75.78185,,2022-05-26T12:15:21+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
9460879,vfull,COUNTRY,MLI,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_MLIDHS200101,2001,,,,,DATASOURCE,DATASOURCE_EQ_DHS,13.6 [7.4-23.7],13.62083,7.40448,23.71918,,2022-05-26T14:33:27+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9460909,vfull,COUNTRY,PRY,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,1995,,,,,DATASOURCE,DATASOURCE_EQ_RHS,No data,,,,Not available,2022-05-26T12:24:43+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
9461855,vfull,COUNTRY,SEN,AFR,YEAR,Africa,AGEGROUP,AGEGROUP_YEARS15-19,2018,,,,,DATASOURCE,DATASOURCE_EQ_DHS,70.4 [54.5-82.6],70.43862,54.47154,82.5952,,2022-05-26T11:06:14+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9462544,vfull,COUNTRY,PER,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_PERDHS201913,2019,,,,,DATASOURCE,DATASOURCE_EQ_DHS,74.4 [66.5-80.9],74.39822,66.53657,80.94194,,2022-05-26T14:43:32+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9463376,vfull,COUNTRY,VUT,WPR,YEAR,Western Pacific,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,2007,,,,,DATASOURCE,DATASOURCE_EQ_MICS,40.1 [33.1-47.6],40.12514,33.11026,47.5693,,2022-05-26T11:40:41+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9464345,vfull,COUNTRY,COG,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_COGDHS201110,2011,,,,,DATASOURCE,DATASOURCE_EQ_DHS,33.4 [23.7-44.8],33.42444,23.66927,44.8384,,2022-05-26T14:18:21+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9467446,vfull,COUNTRY,SLE,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,2013,,,,,DATASOURCE,DATASOURCE_EQ_DHS,67.0 [59.1-74.1],66.99792,59.06729,74.06662,,2022-05-26T12:31:40+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9468531,vfull,COUNTRY,HTI,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,2012,,,,,DATASOURCE,DATASOURCE_EQ_DHS,44.2 [34.5-54.5],44.21938,34.45361,54.45361,,2022-05-26T12:12:13+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9468838,vfull,COUNTRY,ZWE,AFR,YEAR,Africa,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,1999,,,,,DATASOURCE,DATASOURCE_EQ_DHS,67.2 [61.4-72.6],67.2284,61.35817,72.60501,,2022-05-26T11:26:23+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
9468982,vfull,COUNTRY,SLV,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,1998,,,,,DATASOURCE,DATASOURCE_EQ_RHS,82.3 [73.7-88.5],82.2727,73.73037,88.47158,,2022-05-26T12:51:11+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
9469249,vfull,COUNTRY,UGA,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_UGADHS201601,2016,,,,,DATASOURCE,DATASOURCE_EQ_DHS,52.6 [43.5-61.5],52.55276,43.45191,61.48713,,2022-05-26T14:50:24+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9469329,vfull,COUNTRY,NPL,SEAR,YEAR,South-East Asia,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,2011,,,,,DATASOURCE,DATASOURCE_EQ_DHS,98.6 [90.4-99.8],98.58769,90.35332,99.80816,,2022-05-26T12:21:40+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9469480,vfull,COUNTRY,ZMB,AFR,YEAR,Africa,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,2007,,,,,DATASOURCE,DATASOURCE_EQ_DHS,67.6 [63.1-71.9],67.64276,63.0873,71.88656,,2022-05-26T11:26:16+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9469969,vfull,COUNTRY,MKD,EUR,YEAR,Europe,DHSMICSGEOREGION,DHSMICSGEOREGION_MKDMICS201808,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,52.8 [37.8-67.2],52.76618,37.81993,67.23248,,2022-05-26T14:38:33+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9470674,vfull,COUNTRY,ECU,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_ECURHS199413,1994,,,,,DATASOURCE,DATASOURCE_EQ_RHS,74.2 [62.1-83.5],74.22222,62.07833,83.51021,,2022-05-26T14:21:09+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
9470858,vfull,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,2017,,,,,DATASOURCE,DATASOURCE_EQ_DHS,63.8 [56.4-70.6],63.76711,56.3788,70.55753,,2022-05-26T13:00:26+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9471027,vfull,COUNTRY,TGO,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,1998,,,,,DATASOURCE,DATASOURCE_EQ_DHS,26.2 [20.3-33.1],26.23353,20.32839,33.14051,,2022-05-26T13:05:11+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
9471771,vfull,COUNTRY,MKD,EUR,YEAR,Europe,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,56.1 [45.8-65.9],56.07774,45.80744,65.85261,,2022-05-26T11:22:21+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9472896,vfull,COUNTRY,DOM,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_DOMDHS201306,2013,,,,,DATASOURCE,DATASOURCE_EQ_DHS,52.6 [41.3-63.7],52.63127,41.32999,63.66923,,2022-05-26T14:20:49+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9473253,vfull,COUNTRY,URY,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,2012,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:37:09+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9473494,vfull,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,DHSMICSGEOREGION,DHSMICSGEOREGION_YEMMICS200612,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,33.5 [14.0-61.0],33.51908,13.98508,60.99089,Attention - Estimate is based on 25-49 cases,2022-05-26T14:52:50+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9474003,vfull,COUNTRY,GTM,AMR,YEAR,Americas,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,2008,,,,,DATASOURCE,DATASOURCE_EQ_RHS,74.6 [71.5-77.5],74.62543,71.53162,77.48882,,2022-05-26T11:35:15+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9474658,vfull,COUNTRY,BGD,SEAR,YEAR,South-East Asia,AGEGROUP,AGEGROUP_YEARS15-19,1996,,,,,DATASOURCE,DATASOURCE_EQ_DHS,52.9 [45.4-60.2],52.89104,45.43782,60.21754,,2022-05-26T10:59:24+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
9475341,vfull,COUNTRY,PNG,WPR,YEAR,Western Pacific,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,2016,,,,,DATASOURCE,DATASOURCE_EQ_DHS,53.7 [48.4-59.0],53.73926,48.35418,59.03849,,2022-05-26T13:00:34+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9475478,vfull,COUNTRY,SUR,AMR,YEAR,Americas,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,2010,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T11:39:43+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9476259,vfull,COUNTRY,MDV,SEAR,YEAR,South-East Asia,AGEGROUP,AGEGROUP_YEARS15-19,2009,,,,,DATASOURCE,DATASOURCE_EQ_DHS,No data,,,,Not reported - Estimate is based on fewer than 25 cases,2022-05-26T11:03:54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9476739,vfull,COUNTRY,IDN,SEAR,YEAR,South-East Asia,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,2012,,,,,DATASOURCE,DATASOURCE_EQ_DHS,79.8 [71.5-86.1],79.78765,71.51911,86.12151,,2022-05-26T12:13:37+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
