Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,TimeDim,Dim1,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
9551991,WHS4_543,COUNTRY,ZAF,AFR,YEAR,Africa,,2023,,,,,,,,79,79.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9557812,WHS4_543,COUNTRY,JPN,WPR,YEAR,Western Pacific,,2019,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9563387,WHS4_543,COUNTRY,KGZ,EUR,YEAR,Europe,,2009,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9570383,WHS4_543,COUNTRY,MWI,AFR,YEAR,Africa,,2003,,,,,,,,91,91.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9571007,WHS4_543,COUNTRY,LBR,AFR,YEAR,Africa,,2003,,,,,,,,64,64.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9572650,WHS4_543,COUNTRY,DZA,AFR,YEAR,Africa,,2015,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9577956,WHS4_543,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,2002,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9579579,WHS4_543,COUNTRY,LSO,AFR,YEAR,Africa,,2020,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9583915,WHS4_543,COUNTRY,NAM,AFR,YEAR,Africa,,2008,,,,,,,,88,88.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9590664,WHS4_543,COUNTRY,DZA,AFR,YEAR,Africa,,2006,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9604209,WHS4_543,COUNTRY,DOM,AMR,YEAR,Americas,,2019,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9612514,WHS4_543,COUNTRY,LVA,EUR,YEAR,Europe,,2008,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9618342,WHS4_543,COUNTRY,PAN,AMR,YEAR,Americas,,2015,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9619104,WHS4_543,COUNTRY,FJI,WPR,YEAR,Western Pacific,,2023,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9623918,WHS4_543,COUNTRY,CRI,AMR,YEAR,Americas,,2007,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9624198,WHS4_543,COUNTRY,CAF,AFR,YEAR,Africa,,2006,,,,,,,,74,74.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9625660,WHS4_543,COUNTRY,BWA,AFR,YEAR,Africa,,2015,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9645075,WHS4_543,COUNTRY,PNG,WPR,YEAR,Western Pacific,,2000,,,,,,,,88,88.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9650219,WHS4_543,COUNTRY,ARG,AMR,YEAR,Americas,,2022,,,,,,,,81,81.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9650880,WHS4_543,COUNTRY,GAB,AFR,YEAR,Africa,,2010,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9669612,WHS4_543,COUNTRY,KEN,AFR,YEAR,Africa,,2013,,,,,,,,92,92.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9672504,WHS4_543,COUNTRY,SYC,AFR,YEAR,Africa,,2019,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
9684591,WHS4_543,REGION,SEAR,,YEAR,,,2004,,,,,,,,83,83.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9696351,WHS4_543,COUNTRY,SYC,AFR,YEAR,Africa,,2012,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2028,WHS4_543,COUNTRY,FSM,WPR,YEAR,Western Pacific,,2004,,,,,,,,62,62.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5936,WHS4_543,COUNTRY,MUS,AFR,YEAR,Africa,,2014,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
21960,WHS4_543,COUNTRY,LSO,AFR,YEAR,Africa,,2023,,,,,,,,68,68.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
22268,WHS4_543,COUNTRY,SEN,AFR,YEAR,Africa,,2005,,,,,,,,92,92.0,,,,2024-07-12T15:42:15.54+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
26888,WHS4_543,COUNTRY,PER,AMR,YEAR,Americas,,2013,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
27190,WHS4_543,COUNTRY,BDI,AFR,YEAR,Africa,,2019,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
28649,WHS4_543,COUNTRY,PNG,WPR,YEAR,Western Pacific,,2016,,,,,,,,72,72.0,,,,2024-07-12T15:42:15.54+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
32673,WHS4_543,COUNTRY,KGZ,EUR,YEAR,Europe,,2011,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
41088,WHS4_543,COUNTRY,VCT,AMR,YEAR,Americas,,2014,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
42148,WHS4_543,REGION,AFR,,YEAR,,,2003,,,,,,,,69,69.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
46951,WHS4_543,COUNTRY,KEN,AFR,YEAR,Africa,,2009,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
53998,WHS4_543,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,2017,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
54701,WHS4_543,COUNTRY,EST,EUR,YEAR,Europe,,2001,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
55685,WHS4_543,COUNTRY,NER,AFR,YEAR,Africa,,2014,,,,,,,,87,87.0,,,,2024-07-12T15:42:15.54+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
61335,WHS4_543,COUNTRY,SGP,WPR,YEAR,Western Pacific,,2021,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
67767,WHS4_543,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,2019,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
68477,WHS4_543,COUNTRY,SSD,AFR,YEAR,Africa,,2014,,,,,,,,55,55.0,,,,2024-07-12T15:42:15.54+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
80350,WHS4_543,COUNTRY,GEO,EUR,YEAR,Europe,,2010,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
86172,WHS4_543,COUNTRY,VUT,WPR,YEAR,Western Pacific,,2011,,,,,,,,90,90.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
93909,WHS4_543,COUNTRY,TCD,AFR,YEAR,Africa,,2018,,,,,,,,51,51.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
95942,WHS4_543,COUNTRY,VNM,WPR,YEAR,Western Pacific,,2020,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
99709,WHS4_543,COUNTRY,AGO,AFR,YEAR,Africa,,2013,,,,,,,,71,71.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
109527,WHS4_543,COUNTRY,BLZ,AMR,YEAR,Americas,,2015,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
113698,WHS4_543,REGION,SEAR,,YEAR,,,2003,,,,,,,,80,80.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
115617,WHS4_543,REGION,WPR,,YEAR,,,2000,,,,,,,,86,86.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
120785,WHS4_543,COUNTRY,FSM,WPR,YEAR,Western Pacific,,2008,,,,,,,,79,79.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
134263,WHS4_543,COUNTRY,TLS,SEAR,YEAR,South-East Asia,,2013,,,,,,,,86,86.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
135851,WHS4_543,COUNTRY,BGD,SEAR,YEAR,South-East Asia,,2012,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
142528,WHS4_543,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,2005,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
142774,WHS4_543,COUNTRY,GEO,EUR,YEAR,Europe,,2015,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
147393,WHS4_543,COUNTRY,MWI,AFR,YEAR,Africa,,2006,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
166802,WHS4_543,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,2015,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
173131,WHS4_543,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,2002,,,,,,,,29,29.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
176266,WHS4_543,REGION,AFR,,YEAR,,,2019,,,,,,,,83,83.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
180264,WHS4_543,COUNTRY,KIR,WPR,YEAR,Western Pacific,,2018,,,,,,,,90,90.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
180874,WHS4_543,COUNTRY,GUY,AMR,YEAR,Americas,,2012,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
181777,WHS4_543,COUNTRY,DOM,AMR,YEAR,Americas,,2006,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
181929,WHS4_543,COUNTRY,KAZ,EUR,YEAR,Europe,,2023,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
182308,WHS4_543,COUNTRY,ZWE,AFR,YEAR,Africa,,2018,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
187230,WHS4_543,COUNTRY,RUS,EUR,YEAR,Europe,,2010,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
187355,WHS4_543,COUNTRY,HND,AMR,YEAR,Americas,,2000,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
189447,WHS4_543,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,2008,,,,,,,,80,80.0,,,,2024-07-12T15:42:15.54+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
195084,WHS4_543,COUNTRY,BLR,EUR,YEAR,Europe,,2015,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
213595,WHS4_543,COUNTRY,KOR,WPR,YEAR,Western Pacific,,2019,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
216108,WHS4_543,COUNTRY,AGO,AFR,YEAR,Africa,,2003,,,,,,,,54,54.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
220477,WHS4_543,COUNTRY,JAM,AMR,YEAR,Americas,,2013,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
223140,WHS4_543,COUNTRY,BDI,AFR,YEAR,Africa,,2012,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
227209,WHS4_543,COUNTRY,BLZ,AMR,YEAR,Americas,,2012,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
228081,WHS4_543,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,2019,,,,,,,,74,74.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
239886,WHS4_543,COUNTRY,BEN,AFR,YEAR,Africa,,2004,,,,,,,,89,89.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
246944,WHS4_543,COUNTRY,BRN,WPR,YEAR,Western Pacific,,2005,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
247291,WHS4_543,REGION,SEAR,,YEAR,,,2017,,,,,,,,93,93.0,,,,2024-07-12T15:42:15.54+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
247449,WHS4_543,COUNTRY,UKR,EUR,YEAR,Europe,,2001,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
248870,WHS4_543,COUNTRY,AGO,AFR,YEAR,Africa,,2009,,,,,,,,70,70.0,,,,2024-07-12T15:42:15.54+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
249644,WHS4_543,COUNTRY,ECU,AMR,YEAR,Americas,,2015,,,,,,,,88,88.0,,,,2024-07-12T15:42:15.54+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
254875,WHS4_543,COUNTRY,GMB,AFR,YEAR,Africa,,2004,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
255256,WHS4_543,REGION,WPR,,YEAR,,,2023,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
262169,WHS4_543,COUNTRY,TZA,AFR,YEAR,Africa,,2023,,,,,,,,95,95.0,,,,2024-07-12T15:42:15.54+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
262675,WHS4_543,COUNTRY,CHN,WPR,YEAR,Western Pacific,,2014,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
266660,WHS4_543,COUNTRY,PER,AMR,YEAR,Americas,,2019,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
267081,WHS4_543,COUNTRY,COL,AMR,YEAR,Americas,,2006,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
275828,WHS4_543,COUNTRY,MDG,AFR,YEAR,Africa,,2021,,,,,,,,52,52.0,,,,2024-07-12T15:42:15.54+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
280560,WHS4_543,GLOBAL,GLOBAL,,YEAR,,,2013,,,,,,,,89,89.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
281425,WHS4_543,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,2010,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
281940,WHS4_543,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,2006,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
287536,WHS4_543,COUNTRY,ALB,EUR,YEAR,Europe,,2022,,,,,,,,99,99.0,,,,2024-07-12T15:42:15.54+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
289464,WHS4_543,COUNTRY,HND,AMR,YEAR,Americas,,2003,,,,,,,,91,91.0,,,,2024-07-12T15:42:15.54+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
289772,WHS4_543,COUNTRY,SLB,WPR,YEAR,Western Pacific,,2001,,,,,,,,94,94.0,,,,2024-07-12T15:42:15.54+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
293942,WHS4_543,COUNTRY,CIV,AFR,YEAR,Africa,,2011,,,,,,,,76,76.0,,,,2024-07-12T15:42:15.54+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
295751,WHS4_543,COUNTRY,SRB,EUR,YEAR,Europe,,2013,,,,,,,,97,97.0,,,,2024-07-12T15:42:15.54+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
300279,WHS4_543,COUNTRY,BLR,EUR,YEAR,Europe,,2012,,,,,,,,98,98.0,,,,2024-07-12T15:42:15.54+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
308284,WHS4_543,COUNTRY,ARM,EUR,YEAR,Europe,,2004,,,,,,,,96,96.0,,,,2024-07-12T15:42:15.54+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
308803,WHS4_543,COUNTRY,MCO,EUR,YEAR,Europe,,2012,,,,,,,,89,89.0,,,,2023-07-11T12:29:49+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
308846,WHS4_543,COUNTRY,KHM,WPR,YEAR,Western Pacific,,2018,,,,,,,,90,90.0,,,,2024-07-12T15:42:15.54+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
313905,WHS4_543,COUNTRY,IND,SEAR,YEAR,South-East Asia,,2002,,,,,,,,75,75.0,,,,2024-07-12T15:42:15.54+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
