Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
9506493,WHS4_117,COUNTRY,BWA,AFR,YEAR,Africa,,,2001,,,,,,,87,87.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9512886,WHS4_117,COUNTRY,KNA,AMR,YEAR,Americas,,,2016,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9520594,WHS4_117,COUNTRY,DMA,AMR,YEAR,Americas,,,2013,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9523563,WHS4_117,COUNTRY,ARM,EUR,YEAR,Europe,,,2001,,,,,,,69,69.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
9524537,WHS4_117,COUNTRY,GNQ,AFR,YEAR,Africa,,,2018,,,,,,,59,59.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9527389,WHS4_117,COUNTRY,HTI,AMR,YEAR,Americas,,,2018,,,,,,,64,64.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9533082,WHS4_117,COUNTRY,ROU,EUR,YEAR,Europe,,,2017,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9536733,WHS4_117,COUNTRY,NOR,EUR,YEAR,Europe,,,2022,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9537019,WHS4_117,COUNTRY,SUR,AMR,YEAR,Americas,,,2012,,,,,,,76,76.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9537457,WHS4_117,COUNTRY,CRI,AMR,YEAR,Americas,,,2013,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9544055,WHS4_117,COUNTRY,AGO,AFR,YEAR,Africa,,,2012,,,,,,,52,52.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9546321,WHS4_117,COUNTRY,CYP,EUR,YEAR,Europe,,,2017,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9547495,WHS4_117,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,2010,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9549968,WHS4_117,COUNTRY,CHN,WPR,YEAR,Western Pacific,,,2008,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9550125,WHS4_117,COUNTRY,CHL,AMR,YEAR,Americas,,,2011,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9563683,WHS4_117,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,2007,,,,,,,58,58.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9565452,WHS4_117,COUNTRY,USA,AMR,YEAR,Americas,,,2010,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9565771,WHS4_117,REGION,SEAR,,YEAR,,,,2009,,,,,,,53,53.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9571128,WHS4_117,COUNTRY,LSO,AFR,YEAR,Africa,,,2005,,,,,,,87,87.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9573661,WHS4_117,COUNTRY,RWA,AFR,YEAR,Africa,,,2008,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9574290,WHS4_117,COUNTRY,GUY,AMR,YEAR,Americas,,,2017,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9584686,WHS4_117,COUNTRY,TTO,AMR,YEAR,Americas,,,2012,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9586838,WHS4_117,COUNTRY,MLT,EUR,YEAR,Europe,,,2017,,,,,,,88,88.0,,,,2024-07-12T15:39:16.047+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9591032,WHS4_117,COUNTRY,ECU,AMR,YEAR,Americas,,,2008,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
9592005,WHS4_117,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,2020,,,,,,,84,84.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9597234,WHS4_117,COUNTRY,MUS,AFR,YEAR,Africa,,,2020,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9597488,WHS4_117,COUNTRY,FSM,WPR,YEAR,Western Pacific,,,2007,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9603368,WHS4_117,COUNTRY,MRT,AFR,YEAR,Africa,,,2022,,,,,,,85,85.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9603840,WHS4_117,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,,2006,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
9605341,WHS4_117,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2018,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9605557,WHS4_117,COUNTRY,MEX,AMR,YEAR,Americas,,,2020,,,,,,,77,77.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9607354,WHS4_117,COUNTRY,KNA,AMR,YEAR,Americas,,,2023,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9609901,WHS4_117,COUNTRY,TTO,AMR,YEAR,Americas,,,2022,,,,,,,93,93.0,,,,2024-07-12T15:39:16.047+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9616574,WHS4_117,COUNTRY,TGO,AFR,YEAR,Africa,,,2013,,,,,,,84,84.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
9618177,WHS4_117,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,2003,,,,,,,67,67.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9619131,WHS4_117,COUNTRY,CUB,AMR,YEAR,Americas,,,2011,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9619830,WHS4_117,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,,2005,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9624583,WHS4_117,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,,2002,,,,,,,63,63.0,,,,2024-07-12T15:39:16.047+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
9626711,WHS4_117,COUNTRY,GRD,AMR,YEAR,Americas,,,2004,,,,,,,83,83.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9629767,WHS4_117,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,,2020,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
9632984,WHS4_117,COUNTRY,LAO,WPR,YEAR,Western Pacific,,,2016,,,,,,,83,83.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
9639367,WHS4_117,COUNTRY,TKM,EUR,YEAR,Europe,,,2015,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9640519,WHS4_117,COUNTRY,BIH,EUR,YEAR,Europe,,,2018,,,,,,,80,80.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
9653417,WHS4_117,COUNTRY,AND,EUR,YEAR,Europe,,,2021,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9654539,WHS4_117,COUNTRY,SWZ,AFR,YEAR,Africa,,,2003,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
9657982,WHS4_117,COUNTRY,BDI,AFR,YEAR,Africa,,,2021,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9659558,WHS4_117,COUNTRY,FSM,WPR,YEAR,Western Pacific,,,2004,,,,,,,80,80.0,,,,2024-07-12T15:39:16.047+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
9660685,WHS4_117,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,2014,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9661052,WHS4_117,COUNTRY,MEX,AMR,YEAR,Americas,,,2011,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9665175,WHS4_117,COUNTRY,GNB,AFR,YEAR,Africa,,,2009,,,,,,,80,80.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9665773,WHS4_117,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,,2014,,,,,,,56,56.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
9666471,WHS4_117,COUNTRY,POL,EUR,YEAR,Europe,,,2007,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
9666605,WHS4_117,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2005,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
9672437,WHS4_117,COUNTRY,TUV,WPR,YEAR,Western Pacific,,,2023,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9676553,WHS4_117,REGION,WPR,,YEAR,,,,2000,,,,,,,49,49.0,,,,2024-07-12T15:39:16.047+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
9685686,WHS4_117,COUNTRY,CYP,EUR,YEAR,Europe,,,2011,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9690526,WHS4_117,COUNTRY,SLB,WPR,YEAR,Western Pacific,,,2021,,,,,,,87,87.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9690872,WHS4_117,COUNTRY,GTM,AMR,YEAR,Americas,,,2010,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
9696055,WHS4_117,COUNTRY,MAR,EMR,YEAR,Eastern Mediterranean,,,2015,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9427739,WHS4_117,COUNTRY,CAF,AFR,YEAR,Africa,,,2009,,,,,,,42,42.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2161,WHS4_117,COUNTRY,TUR,EUR,YEAR,Europe,,,2016,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
5911,WHS4_117,COUNTRY,SVK,EUR,YEAR,Europe,,,2010,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7258,WHS4_117,REGION,AFR,,YEAR,,,,2021,,,,,,,73,73.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9296,WHS4_117,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,2012,,,,,,,90,90.0,,,,2024-07-12T15:39:16.047+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9523,WHS4_117,COUNTRY,SYC,AFR,YEAR,Africa,,,2006,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
12718,WHS4_117,COUNTRY,GIN,AFR,YEAR,Africa,,,2023,,,,,,,47,47.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
13022,WHS4_117,COUNTRY,KAZ,EUR,YEAR,Europe,,,2016,,,,,,,82,82.0,,,,2024-07-12T15:39:16.047+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
15565,WHS4_117,COUNTRY,MRT,AFR,YEAR,Africa,,,2013,,,,,,,80,80.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
15748,WHS4_117,COUNTRY,ARE,EMR,YEAR,Eastern Mediterranean,,,2019,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
16401,WHS4_117,COUNTRY,SVN,EUR,YEAR,Europe,,,2023,,,,,,,89,89.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
19741,WHS4_117,COUNTRY,TKM,EUR,YEAR,Europe,,,2019,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
26201,WHS4_117,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,2005,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
29110,WHS4_117,COUNTRY,DJI,EMR,YEAR,Eastern Mediterranean,,,2010,,,,,,,88,88.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
29167,WHS4_117,COUNTRY,GNQ,AFR,YEAR,Africa,,,2023,,,,,,,74,74.0,,,,2024-07-12T15:39:16.047+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
32819,WHS4_117,COUNTRY,TON,WPR,YEAR,Western Pacific,,,2018,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
35366,WHS4_117,COUNTRY,LBR,AFR,YEAR,Africa,,,2020,,,,,,,65,65.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
35628,WHS4_117,COUNTRY,BEN,AFR,YEAR,Africa,,,2010,,,,,,,76,76.0,,,,2024-07-12T15:39:16.047+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
47093,WHS4_117,COUNTRY,ARG,AMR,YEAR,Americas,,,2007,,,,,,,85,85.0,,,,2024-07-12T15:39:16.047+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
50721,WHS4_117,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2009,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
60736,WHS4_117,COUNTRY,ARG,AMR,YEAR,Americas,,,2021,,,,,,,81,81.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
63063,WHS4_117,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2013,,,,,,,65,65.0,,,,2024-07-12T15:39:16.047+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
63617,WHS4_117,COUNTRY,PSE,EMR,YEAR,Eastern Mediterranean,,,2006,,,,,,,97,97.0,,,,2024-07-12T15:39:16.047+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
66390,WHS4_117,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,2021,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
68181,WHS4_117,COUNTRY,ARM,EUR,YEAR,Europe,,,2019,,,,,,,92,92.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
68538,WHS4_117,COUNTRY,PLW,WPR,YEAR,Western Pacific,,,2019,,,,,,,98,98.0,,,,2024-07-12T15:39:16.047+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
74735,WHS4_117,COUNTRY,BWA,AFR,YEAR,Africa,,,2000,,,,,,,86,86.0,,,,2024-07-12T15:39:16.047+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
77071,WHS4_117,COUNTRY,SRB,EUR,YEAR,Europe,,,2005,,,,,,,65,65.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
83134,WHS4_117,COUNTRY,TJK,EUR,YEAR,Europe,,,2003,,,,,,,58,58.0,,,,2024-07-12T15:39:16.047+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
87421,WHS4_117,COUNTRY,LUX,EUR,YEAR,Europe,,,2008,,,,,,,94,94.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
90072,WHS4_117,COUNTRY,AZE,EUR,YEAR,Europe,,,2005,,,,,,,49,49.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
90517,WHS4_117,COUNTRY,ERI,AFR,YEAR,Africa,,,2005,,,,,,,96,96.0,,,,2024-07-12T15:39:16.047+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
93381,WHS4_117,COUNTRY,KGZ,EUR,YEAR,Europe,,,2001,,,,,,,57,57.0,,,,2024-07-12T15:39:16.047+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
96436,WHS4_117,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,2011,,,,,,,99,99.0,,,,2024-07-12T15:39:16.047+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
106673,WHS4_117,COUNTRY,ECU,AMR,YEAR,Americas,,,2020,,,,,,,70,70.0,,,,2024-07-12T15:39:16.047+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
109982,WHS4_117,COUNTRY,CHL,AMR,YEAR,Americas,,,2008,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
110043,WHS4_117,COUNTRY,AND,EUR,YEAR,Europe,,,2014,,,,,,,95,95.0,,,,2024-07-12T15:39:16.047+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
